word,count
geminy,1
baloomsrnshaxc2xbaff,1
merry,30
jxc2xbaves,1
jxc2xbaindxc5xbforrnhe,1
caxc5xbft,36
every,87
human,22
feature,4
out,313
countenance,7
andrnbecame,1
d,32
buxc5xbfcom,1
4ampxc5xbfxc2xban,1
spec,1
4rnbaby,1
baeern1,1
infantrnthe,1
lay,56
beats,9
nurxc5xbfe,6
quite,13
athwartrngoes,1
decorum,1
sxc2xbaft,2
xc5xbfeaxc5xbfure,2
fxc2xbar,13
meaxc5xbfurernthe,1
muxc5xbft,125
xc5xbfxc2xbagar,1
pluxc5xbfhxc2xba,1
ather,1
make,271
thernpoor,1
lxc2xbacrnb,1
crnhe,1
marry,5
propagate,4
father,40
cannot,77
xc5xbftay,10
forrnthe,8
portion,4
nor,72
babies,2
play,46
lockern2,17
xc5xbfmall,76
image,9
imitation,4
girls,1
withrnthe,11
archduke,1
xc5xbfaw,37
perkin,3
would,234
prove,19
runnagaternand,1
part,167
children,25
fall,40
about,111
babiesrn,1
bacons,127
henry,173
viirnsince,1
reprexc5xbfent,3
creator,6
never,80
thinkrnto,2
honour,28
foolixc5xbfh,10
puppets,2
dirt,7
andrnclay,1
stillingfleets,2
def,2
dixc5xbfc,2
on,786
rom,9
idolatryrnbaccated,1
baccatus,1
bexc5xbfet,7
pears,2
havingrnmany,1
berries,9
dixc4x87irnbacchanalian,1
lacchanaxc5xbfia,1
riotous,1
perrnxc5xbfon,1
drunkardrnbacchanals,1
xc5xbftacchanaxc5xbfia,1
drunken,2
feaxc5xbfts,5
andrnrevels,1
bacchus,4
god,79
winernha,1
brave,25
emperor,1
dance,8
now,137
egyptianrnbacchanals,1
celebrate,3
drink,19
shakexc5xbfp,546
ant,9
cleoprnwhat,1
wild,33
fury,13
there,168
heathen,3
bacchanals,1
whichrnwe,2
equalled,1
decay,18
pietyrnboth,1
extremes,3
banixc5xbfhed,2
their,580
wallsrncarthuxc5xbfian,1
faxc5xbfts,1
fulxc5xbfome,2
tacchanals,1
pxc2xbapernbacchus,1
bol,5
e,106
flower,67
tall,6
very,136
full,93
andrnbroadleaved,1
xc5xbfad,17
light,72
purple,10
proper,26
white,50
havrning,3
three,64
outmoxc5xbft,1
edged,4
crimxc5xbfon,6
colourrnbluixc5xbfh,1
bottom,43
dark,24
amortimerrnbacciferous,1
bacca,3
berry,11
fero,2
bear,128
latrnberrybearingrnbacciferous,1
trees,32
four,44
kindsrn1,1
such,7
caliculate,1
naked,23
carnlix,1
both,88
falling,13
off,100
leaving,2
bare,34
thernfaxc5xbfxc5xbfafras,1
treesrn2,1
monoxc5xbfpermous,1
fruit,59
containrning,1
only,137
one,391
xc5xbfeed,18
arbutesrn3,1
polyxc5xbfpermous,1
containing,27
orrnmore,3
kernels,2
xc5xbfeeds,39
within,50
jaxc5xbfminum,1
liguxc5xbftrumrn,1
compoxc5xbfed,6
many,124
acini,1
round,76
xc5xbfoftrnballs,1
xc5xbfet,86
cloxc5xbfe,22
bunch,12
grapes,6
uva,1
marnrina,1
rayrnbacciyorous,1
voro,1
devourrnlat,1
devourer,1
dixc4x87rnbachelor,1
word,134
uncertain,24
etymologyrnit,1
being,173
known,26
what,212
its,150
original,14
xc5xbfenxc5xbfe,50
juniusrnderives,1
xc2xa3322xc2xb0,1
menage,2
las,2
chevalier,1
arnknight,1
lowexc5xbft,6
rank,5
spelman,1
baculus,2
xc5xbftaff,7
curnjas,1
buccella,2
allowance,3
provixc5xbfion,5
prornbable,1
derivation,2
xc5xbfeems,52
laurus,2
arnlaurel,1
bay,27
bachelors,2
young,60
hopes,15
likernlaurels,1
latin,16
baccalaureusrn1,1
man,296
unmarriedrnsuch,1
xc5xbfeparationrnbecomes,1
virtuous,9
bachelor,3
maidrnshakespeare,1
midxc5xbfummer,14
nights,31
dreamrnthe,2
haunting,1
thoxc5xbfe,150
dixc5xbfxc5xbfolute,1
places,26
rexc5xbfort,4
courternfans,1
punixc5xbfhed,2
married,4
men,164
bachelorsrnbacons,1
new,62
atlantisrna,1
true,38
painter,1
naturally,11
delights,5
liberty,17
bernlongs,1
bachelorxe2x80x99s,1
exc5xbftate,8
dufrexc5xbfnoyrnlet,1
finful,1
woes,5
deplore,1
rnfull,2
merit,10
feel,9
popern2,18
takes,20
firxc5xbft,166
degrees,13
univerxc5xbfity,2
any,356
prornfexc5xbfxc5xbfionrnbeing,1
boy,14
lackelor,1
arts,7
chanced,1
xc5xbfpeak,43
againxc5xbftrnthe,1
pope,13
afthams,4
schoolmaxc5xbfterrni,1
appear,28
before,146
behalf,7
martinus,5
scriblernrus,1
phyxc5xbfick,2
popes,68
mart,3
scriblerusrn2,3
knight,17
order,47
little,108
uxc5xbfedrnbach,1
elors,1
button,6
campion,1
xc5xbfpeciesrnall,1
xc5xbforts,26
plant,40
hardy,5
grow,60
above,48
footrnand,1
produce,16
june,3
july,1
millarrnbach,1
elorship,1
condition,18
arnbachelorrnher,1
living,21
yet,121
texc5xbftifyrnshe,1
bachelorxc5xbfhip,1
hen,19
virnback,1
bac,2
sax,85
bach,2
germrn1,4
hinder,22
body,111
neck,19
thighsrnas,1
voice,16
goeth,1
towards,23
back,79
tornwards,2
front,9
xc5xbfpeaketh,1
likewixc5xbfe,11
doth,69
echornfor,1
you,419
echoes,1
place,126
where,124
xc5xbftandrnbacons,1
nat,32
hixc5xbft,25
nxc2xba,51
247rnpart,1
following,13
enter,22
pxc2xbart,1
remain,8
withoutrnwith,1
envy,10
fellows,6
conquring,1
xc5xbfhoutrnand,1
mount,8
backs,6
hope,31
xc5xbfhare,9
drydenrn2,21
outer,7
hand,71
when,257
xc5xbfhut,15
oppoxc5xbfed,12
thernsalinrnf,1
methought,3
love,85
pitying,2
thisrngave,1
hands,36
lacks,2
palms,3
kixc5xbfs,10
donnern3,1
3,35
hernrngtrnxe2x80x93rnbr,1
classtextb,97
crnb,4
crnlrn3,1
outward,13
requires,8
cloathsrnoppoxc5xbfed,1
bellyrnthoxc5xbfe,1
ancexc5xbftors,2
been,133
free,16
arnconxc5xbftant,1
drudgery,1
bellies,4
xc5xbfhould,129
bexc5xbftowrnxc5xbfome,1
heads,18
lockern4,9
rear,2
vanrnhe,1
conclude,3
walter,2
upon,387
kingsrnlack,1
majexc5xbfty,11
clarendon,18
viiirn5,1
behindrnantheus,1
sergexc5xbftus,1
grave,12
cleanthus,1
xc5xbftrongrnand,3
mighty,26
trojan,7
throng,2
drydenrn6,2
xc5xbfightrntrees,1
chimneys,4
ripen,7
xc5xbfoonerrnbaconxe2x80x99s,1
hixc5xbfxc5x82,5
nxc2xb0,127
856rn7,1
thick,38
tool,5
edge,23
backrnof,1
knife,4
xc5xbfword,30
whence,35
backxc5xbfword,2
arnback,1
as3rnbull,1
dreaded,2
old,99
lewis,3
xc5xbfingle,21
faulrnchion,1
cudgelplay,1
arbuthnots,21
hixc5xbftory,61
bullrn8,1
turn,38
forxc5xbfake,3
neglect,1
himrnat,1
hour,14
death,37
friendxc5xbfhips,2
world,64
xc5xbfhallrnbid,1
adieu,1
creation,8
himrnsouthrn9,1
go,48
reach,9
ofrntaking,1
cognizance,3
rnhis,11
turned,20
returned,6
theirrnformer,1
rebellion,4
sir,37
davies,9
irelandrnback,1
adv,69
nounrn1,35
camernback,1
houxc5xbfe,74
unlexc5xbfsrnyou,1
undertake,3
xc2xbaft,1
nightrnhe,2
xc5xbfent,19
xc5xbfeek,11
xc5xbfhip,54
argo,1
threatening,2
theyrnbrought,1
medea,1
xc5xbfuffer,18
xc5xbfteadrnraleighs,1
worldrnbut,1
why,23
came,51
backrnis,1
labour,22
thoughts,20
miltonrnback,1
thy,244
native,20
ixc5xbfland,2
mightxc5xbft,2
thou,180
xc5xbfailrnand,1
leave,28
halfheard,1
melancholy,6
tale,7
odyxc5xbfxc5xbfeyrn2,5
backward,18
prexc5xbfent,42
xc5xbftationrnixe2x80x99ve,1
xc5xbfurprixc5xbfed,2
unguarded,1
hourrnbut,1
layrnhalf,1
xc5xbfmotherd,1
breaxc5xbft,24
broke,37
allrnits,1
weak,17
rexc5xbftraints,1
addixc5xbfons,23
catorn3,4
behind,38
coming,16
forwardrni,1
thought,43
promote,2
thee,126
unto,55
lo,6
thernlord,1
hath,153
kept,25
numb,2
xxiv,4
1rnconxc5xbftrains,1
glebe,1
keeps,9
hurtful,3
weedrnblackmores,1
iirn4,3
toward,4
things,76
paxc5xbftrni,2
always,39
curioxc5xbfity,2
look,42
xc5xbforrows,9
ofrnthings,2
view,16
mind,65
beginning,16
progrexc5xbfs,3
ofrna,15
rixc5xbfing,19
burnets,9
theory,5
earthrn5,1
again,55
returnrnthe,1
ladys,5
mad,14
twere,3
xc5xbfornshe,1
could,122
xc5xbfway,2
command,14
followersrntake,1
affairs,6
dexc5xbfpatchrnwith,1
xc5xbfmooth,14
dixc5xbfcreet,1
xc5xbftable,2
bearingrnshakexc5xbfp,1
twelfth,17
nightrn6,1
timernthis,1
caexc5xbfar,11
found,59
ungrateful,3
agernwith,1
loxc5xbfing,3
went,24
blood,100
rage,16
wallerrnthe,1
epixc5xbftles,2
written,26
ladies,13
forxc5xbfaken,1
lovrners,1
us,138
divers,16
drydrnto,2
aft,1
noun,90
backrn1,2
horxc5xbfernthat,1
roan,1
thronernwell,1
xc5xbftrait,5
o,54
exc5xbfperance,1
1rnbid,1
butler,4
lead,14
forth,54
into,335
park,2
ivrn2,2
break,126
horxc5xbfe,44
train,8
backrndirect,1
how,91
winged,4
horxc5xbfernfavour,1
flight,15
moderate,3
courxc5xbfe,22
roxc5xbfcommonrn3,1
backrnas,2
xc5xbflept,6
methoughtrngreat,1
jupiter,3
eagle,5
backdrnappeard,1
rn4,3
maintain,6
xc5xbftrengthenrnbelike,1
meansrnbackd,1
warwick,2
falxc5xbfe,22
peerrntaxc5xbfpire,1
crown,7
virnyou,1
enough,34
xc5xbfhoulders,10
whornxc5xbfees,1
backing,2
friends,28
plaguernupon,1
1,102
face,51
virnthexc5xbfe,1
xc5xbfeconded,1
certain,36
denilaunces,1
bothrnbacked,1
arms,50
haywardrndid,1
xc5xbfwear,6
exprexc5xbfs,10
wordsrnto,1
prop,4
lack,5
lords,16
rnand,54
after,75
turnd,12
houxc5xbfeful,1
hudibrasrna,2
malice,3
backed,1
interexc5xbft,13
adrnvantage,1
expectations,3
xc5xbfomething,62
withrnout,7
southrnhow,1
treat,9
bold,39
axc5xbfpiring,2
2rnsuccexc5xbfs,1
xc5xbftill,68
follows,2
crimes,5
addxc5xbf,1
catornshakexc5xbfp,1
cymbelinern5,1
juxc5xbftify,1
xc5xbfupportrnthe,3
patrons,1
ternary,1
number,24
principles,11
thoxc5xbfernthat,2
five,47
elements,8
endeavour,9
experirnments,1
xc5xbfpecious,3
reaxc5xbfon,45
boylernwe,1
adages,1
ofrnthis,1
lirangern6,1
xc5xbfecondrnfaxc4x8dtious,1
favring,1
tother,2
xc5xbfiderntheir,1
wagers,1
wixc5xbfhes,2
fablesrnto,4
backbite,3
bite,10
cenxc5xbfure,9
rernproach,1
abxc5xbfentrnmoxc5xbft,1
untruly,1
maliciouxc5xbfly,2
evil,16
tongues,7
backbiternand,1
xc5xbflander,3
xc5xbfacred,18
axc5xbfhes,5
juxc5xbft,21
honourablernperxc5xbfonage,1
spensers,9
irelandrni,1
uxc5xbfe,90
th,48
court,29
better,58
arnpenny,1
purxc5xbfe,3
davy,1
arrantrnknaves,1
ivrnbackbiter,1
privy,3
calumniator,1
arncenxc5xbfurer,1
abxc5xbfentrnno,1
bound,47
lackbiter,1
underrnminer,1
betrayer,5
opprexc5xbfxc5xbfor,2
southrnbackbone,1
bone,19
backrnthe,4
backbone,3
divided,36
vertebres,1
comrnmodious,1
bending,13
entire,3
rigid,2
rayrnbackcarry,1
having,96
backrnmanwood,1
forexc5xbft,16
laws,23
noteth,1
fourrncircumxc5xbftances,1
caxc5xbfes,6
wherein,11
forexc5xbfter,1
arrexc5xbft,1
offenrnder,1
againxc5xbft,88
vert,1
venixc5xbfon,2
viz,1
xc5xbftablexc5xbftand,1
dogrndraw,1
backcarry,1
bloody,20
xe2x80xa2,14
cowelrnbackdoor,1
door,20
thernhouxc5xbfe,2
paxc5xbflagernthe,1
procexc5xbfxc5xbfion,1
durxc5xbft,11
return,14
way,92
butrnafter,1
devotion,4
monks,2
paxc5xbfxc5xbfed,4
backdoor,2
thernconvent,1
rnpopery,1
far,55
reenter,1
openly,3
isrnxc5xbftealing,1
atheixc5xbfm,3
atterburyrnbacked,1
backrnloftyneckdrnsharp,1
headed,5
barrelbellyd,2
broadly,2
backd,2
dryd,41
virgilrnbackfriend,1
backrnwards,1
xc5xbfecretrnset,1
rexc5xbftlexc5xbfs,1
importunities,1
talebearers,1
backfriendsrnagainxc5xbft,1
fair,62
profexc5xbfxc5xbfions,2
lxe2x80x99exc5xbftrangernfar,1
church,40
encroaching,1
civil,12
powerrnas,1
xc5xbfome,264
backfriends,1
inxc5xbfinurnatc,1
southrnbackgammon,1
gammon,1
battlerna,1
game,9
tables,2
box,31
dicernin,1
exc5xbfteem,8
vicar,1
parixc5xbfh,7
canrnyou,1
backgammon,2
swiftrnback,1
house,2
buildings,6
bernhind,2
chief,20
houxc5xbferntheir,1
backhouxc5xbfes,1
necexc5xbfxc5xbfary,14
cleanly,1
xc5xbfervice,17
asrnkitchens,1
xc5xbftables,2
climbed,1
xc5xbftepsrncarews,1
survey,17
cornwalrnbackpiece,1
piece,61
armourrnwhich,1
covers,4
morning,14
join,12
armourer,1
put,97
onrnhis,1
backpiece,1
breaxc5xbftplate,1
camdenrnbackroom,1
room,13
notrnin,2
frontrnif,1
proxc5xbfpect,5
backwards,3
gardens,11
bernconvenient,1
backrooms,1
larger,13
amox,1
mech,2
exercrnbacks,1
ide,1
xc5xbfidern1,3
thingrnif,2
quickxc5xbfilver,2
rubbed,2
backxc5xbfide,2
xc5xbfpernculum,1
glaxc5xbfs,12
cauxc5xbfe,56
rings,5
colours,13
butrnmore,1
faint,5
phaenomena,1
depends,1
quickxc5xbfilverrnunlexc5xbfs,1
encreaxc5xbfes,3
refleampion,1
thernglaxc5xbfs,1
newtons,9
opticksrn2,2
hind,11
animalrna,1
poor,45
carries,6
grain,9
corn,26
climbing,5
wall,17
withrnher,2
head,101
downwards,3
bacxc2xbaxc5xbfide,1
upwards,2
addisonrn3,1
yard,4
ground,62
houxc5xbfernthe,1
waxc5xbfh,13
paxc5xbftures,2
fields,11
commons,7
roads,1
xc5xbftreets,5
orrnbackxc5xbfides,1
advantage,17
land,46
mortimerrnto,1
backsl1de,1
xc5xbflide,2
tornapoxc5xbftatize,1
uxc5xbfed,203
divinesrnhaxc5xbft,1
bxc3xa1cxc5xbfiding,1
ixc5xbfrael,4
done,27
shernis,1
gone,11
high,64
mountain,12
under,86
greenrntree,1
jeremiah,1
iii,49
6rnbacksl1der,1
backxc5xbflide,1
apoxc5xbftaternthe,1
backxc5xbflider,1
heart,67
filled,24
prov,6
xiv,3
4rnbackst,1
aff,1
xc5xbfixc3xb3xc5xbf,1
becauxc5xbfe,51
taking,14
anrnobxc5xbfervation,1
obxc5xbfervers,1
xc5xbfunrnan,1
inxc5xbftrument,34
uxc5xbfeful,8
xc5xbfuns,3
altitude,1
xc5xbfea,73
inrnvented,1
captain,9
rnbackstairs,1
xc5xbftairs,2
private,20
xc5xbftairsrnin,1
houxc5xbferni,2
condemn,2
praxc4x8dice,1
lately,9
crept,4
courtrnat,1
la,3
jairs,1
pricked,3
xc5xbfheriffs,3
thernbill,1
baconxe2x80x99s,15
advice,10
george,4
killierirnb,1
ackrnaddixc5xbfon,1
italyrnrnpdivdiv,1
frnbackstays,1
ropes,4
xc5xbfays,14
whichrnkeep,1
maxc5xbfts,3
pitching,1
forward,11
overboardrnbacksword,1
a4,1
onernxc5xbfharp,1
edgernbull,1
lackxc5xbfword,1
arbuth,5
bullrnrackw,1
ard,5
xc5x82xc2xba,2
pea,1
tornbackw,1
ards,1
wards,1
forwardsrnthey,1
lackward,5
thcir,3
faces,13
genixrn2,1
backrnin,1
leaping,2
weights,5
backwardsrnand,1
then,109
forwards,4
much,151
greater,46
force,42
thernhands,1
take,94
rixc5xbfe,27
hrn3,1
backrnthen,1
darting,3
malignant,6
eyesrnshe,1
xc5xbftrove,2
abheidrn4,1
xc5xbftation,4
backrnwe,1
met,11
dareful,1
beard,22
beardrnand,1
beat,75
bacward,1
home,22
macbethrnthe,4
monxc5xbftrous,4
xc5xbfightrnstruck,1
horrour,4
worxc5xbfernurgd,1
aiitons,1
paradixc5xbfe,57
lxc2xbaft,37
virn5,1
regrexc5xbfxc5xbfivelyrnare,1
rays,6
paxc5xbfxc5xbfing,6
edges,9
fides,6
ofrnbodies,1
bent,36
xc5xbfeveral,48
times,34
morntion,3
eel,2
opticksrn6,1
pxc2xbaxc5xbftrnto,2
poxc5xbfxc5xbfibility,3
argument,14
tornthat,3
looks,19
xc5xbfufferrned,2
certainly,9
xc5xbfuffered,4
southrn7,2
progrexc5xbfxc5xbfive,1
xc5xbftate,66
reflexrnno,1
doubtlexc5xbfs,2
caxc5xbftrnupon,1
herxc5xbfelf,11
underxc5xbftanding,15
daviesrn8,1
worxc5xbfe,16
xc5xbftaternthe,2
work,38
xc5xbftroverntxc2xba,1
advance,6
xc5xbfuit,15
farther,11
lovern9,2
paxc5xbft,17
paxc5xbftrnthey,1
xc5xbfpread,24
worxc5xbft,9
worldrnif,1
reigns,2
lockern,6
perverxc5xbfely,1
wrong,11
endrni,1
manrnbut,1
xc5xbfhe,134
xc5xbfpell,1
fairfacdrnshed,1
gentleman,16
xc5xbfixc5xbfterrnif,1
black,73
nature,68
drawing,8
antickrnmade,1
foul,25
blot,12
launce,2
illheaded,1
rnshakexc5xbfp,18
ado,18
nothingrnd,1
rydenrnbackw,1
adrn1,1
unwilling,2
averxc5xbferncities,1
laid,38
waxc5xbfte,11
xc5xbftormd,1
dens,2
cavesrnfor,1
wixc5xbfer,4
brutes,4
xc5xbflaves,8
popernwe,1
xc5xbftrangely,2
xc5xbfafe,6
onlyrnmethod,1
cure,10
atterburyrnour,1
mutability,1
makes,40
nation,15
tornengage,1
alliances,1
addison,33
freeholderrn2,2
hexc5xbfitating,1
rnall,6
ready,26
minds,14
xc5xbfornperixc5xbfh,1
vrn3,2
sluggixc5xbfh,1
dilatoryrnthe,1
undergo,2
fatigue,1
weighingrnevery,1
attss,5
improvement,16
mindrn4,4
dull,14
quick,11
apprehenxc5xbfivernit,1
often,46
falls,14
learner,1
amendsrnanother,1
southrnbackward,1
paxc5xbftrnwhat,1
xc5xbfect,2
elxc5xbfernin,1
abyxc5xbfm,1
rnbackw,1
ardly,1
lackwardrn1,1
unwillingly,1
averxc5xbfely,1
forwardrnlike,1
numid,1
lions,5
hunters,2
chasdrnthough,1
fly,30
backwardly,1
gornshakexc5xbfp,2
tempgrnwith,1
proud,18
axc5xbfpect,4
dixc5xbfdaining,1
haxc5xbfte,8
sidneyrn2,3
perverxc5xbfelyrni,1
manrnthat,1
cer,1
receivd,3
gift,9
himrnand,2
does,49
think,62
lackwardly,1
mernthat,1
ixe2x80x99ll,5
requite,1
laxc5xbft,40
txc2xbamonrnbackwa,1
rdn,1
ess,21
dulnexc5xbfs,4
unwillingrnnexc5xbfs,1
xc5xbfluggixc5xbfhnexc5xbfsrnthe,1
apt,12
excuxc5xbfe,2
backwardiexc5xbfrnto,1
works,17
xc5xbfuccexc5xbfs,7
obxc5xbferved,11
atrntend,1
dexc5xbfigned,6
charities,2
atterburyrnbacon,1
probably,31
laken,2
dried,5
flexc5xbfhrn1,1
flexc5xbfh,27
hog,6
xc5xbfaited,1
driedrnhigh,1
oer,32
hearth,2
chine,1
lacon,1
hungrngood,1
philemon,2
xc5xbfeizd,4
prongrnthen,1
cut,52
xc5xbflice,2
fablesrn2,3
xc5xbfave,10
bacon,7
phraxc5xbfe,10
prexc5xbferving,1
ones,35
xc5xbfelf,11
fromrnbeing,1
unhurt,1
borrowed,6
houxc5xbfewives,1
thernsountry,1
xc5xbfeldom,16
xc5xbfecure,8
marching,2
xc5xbfoldiersrnwhat,1
frightens,2
thus,53
xc5xbfon,36
pricitrnyou,1
murderd,3
xc5xbforry,2
confexc5xbftrnq,1
xc5xbforrow,18
xc5xbfcarce,13
baconrnfor,1
twas,3
priorrnbaculometry,1
airxe2x80x9d,1
artrnof,1
meaxc5xbfuring,3
dixc5xbftances,3
dixc4x87frnbat2,1
quqad,1
compar,1
xc5xbfuperl,1
worxc5xbfrn1,1
general,35
regard,15
phyxc5xbfical,7
orrnmoral,1
faults,5
thingsrnmoxc5xbft,1
politicks,1
violencernthe,2
bexc5xbft,75
xc5xbfcheme,1
government,23
bad,29
vitious,2
corruptrnthou,1
mayxe2x80x99xc5xbf,1
repentrnand,1
badaxc4x8dt,1
deeds,3
donernmayxc5xbf,1
cover,13
miltons,61
loft,52
xi,16
1256rnthus,1
latter,10
former,16
worldrnstill,1
tend,4
ailtons,2
parad,20
lxc2xbaxc5xbft,12
xiirn,1
unhappy,6
fatesrnmix,1
amongxc5xbft,13
runrntoo,1
near,40
paths,4
virtue,40
bids,8
xc5xbfhun,7
unfortunate,3
unhappyrnthe,1
xc5xbfun,39
annual,3
obliquely,1
maderngood,1
days,33
contracted,4
enlargxe2x80x99d,1
drydenrn4,10
unwholexc5xbfomernreading,1
eyeswriting,1
made,208
ake,1
addisonrn5,2
sickrnbad,1
preterite,10
lidrnbadernand,1
earnexc5xbft,5
honourrnhe,1
thane,2
cawder,2
machrnbadge,1
etymology,29
derived,25
jurnnius,2
bode,3
bade,7
mexc5xbfxc5xbfenger,5
corrnrupted,3
ladage,1
credential,1
takenrnby,1
sxc2xba,10
4inlew,1
bagghe,1
dut,8
jewel,3
bague,1
arnring,1
rni,37
mark,37
worn,16
xc5xbfhew,24
relation,6
wearerrnto,1
perxc5xbfon,50
thingrnbut,1
croxc5xbfs,11
borernthe,3
dear,10
remembrance,2
dying,5
lordrnfor,1
xc5xbfweet,43
fake,1
glorious,10
badge,10
wore,5
stenxc5xbfxc2xbarrnthe,1
xc5xbfplendour,6
office,15
tokenrnof,1
character,5
inwardly,2
bearsrnatterburys,1
sermonsrn2,3
token,6
knownrna,1
xc5xbfavage,12
tygrexc5xbfs,1
helmet,4
liesrnthe,2
famous,6
clarinda,1
usxe2x80x99d,2
bearrn3,1
